.RUT (CBOE),776.99,+1.12,
Jan 08 2007 @ 21:29 ET (Data 15 Minutes Delayed),
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
07 Sep 630.0 (RUY IF-8),0,pc,170.70,172.30,0,11,07 Sep 630.0 (RUY UF-8),0,pc,11.30,11.80,0,2,
07 Sep 640.0 (RUY IH),173.60,pc,162.40,164.00,0,49,07 Sep 640.0 (RUY UH),13.20,pc,12.60,13.20,0,70,
07 Sep 640.0 (RUY IH-E),173.60,pc,162.40,164.00,0,49,07 Sep 640.0 (RUY UH-E),13.20,pc,12.60,13.20,0,70,
07 Sep 640.0 (RUY IH-A),0,pc,162.40,164.00,0,49,07 Sep 640.0 (RUY UH-A),10.50,pc,12.60,13.20,0,70,
07 Sep 640.0 (RUY IH-B),0,pc,162.40,164.10,0,49,07 Sep 640.0 (RUY UH-B),0,pc,12.50,13.30,0,70,
07 Sep 640.0 (RUY IH-8),173.00,pc,162.40,164.00,0,49,07 Sep 640.0 (RUY UH-8),0,pc,12.60,13.20,0,70,
07 Sep 650.0 (RUY IJ),165.40,pc,154.20,155.80,0,11,07 Sep 650.0 (RUY UJ),12.00,pc,14.00,14.60,0,4512,
07 Sep 650.0 (RUY IJ-E),0,pc,154.20,155.80,0,11,07 Sep 650.0 (RUY UJ-E),12.00,pc,14.00,14.60,0,4512,
07 Sep 650.0 (RUY IJ-A),0,pc,154.20,155.80,0,11,07 Sep 650.0 (RUY UJ-A),14.40,pc,14.00,14.60,0,4512,
07 Sep 650.0 (RUY IJ-B),164.70,pc,154.20,155.90,0,11,07 Sep 650.0 (RUY UJ-B),0,pc,13.90,14.70,0,4512,
07 Sep 650.0 (RUY IJ-8),0,pc,154.20,155.80,0,11,07 Sep 650.0 (RUY UJ-8),0,pc,14.00,14.60,0,4512,
07 Sep 660.0 (RUY IL),153.90,pc,146.20,147.70,0,22,07 Sep 660.0 (RUY UL),13.80,pc,15.60,16.20,0,298,
07 Sep 660.0 (RUY IL-E),153.90,pc,146.20,147.70,0,22,07 Sep 660.0 (RUY UL-E),13.80,pc,15.60,16.20,0,298,
07 Sep 660.0 (RUY IL-A),0,pc,146.20,147.70,0,22,07 Sep 660.0 (RUY UL-A),18.10,pc,15.60,16.20,0,298,
07 Sep 660.0 (RUY IL-B),156.50,pc,146.10,147.80,0,22,07 Sep 660.0 (RUY UL-B),13.80,pc,15.50,16.30,0,298,
07 Sep 660.0 (RUY IL-8),113.50,pc,146.20,147.70,0,22,07 Sep 660.0 (RUY UL-8),0,pc,15.60,16.20,0,298,
07 Sep 670.0 (RUY IN),144.50,pc,138.20,139.70,0,43,07 Sep 670.0 (RUY UN),0,pc,17.20,17.90,0,0,
07 Sep 670.0 (RUY IN-E),144.50,pc,138.20,139.70,0,43,07 Sep 670.0 (RUY UN-E),0,pc,17.20,17.90,0,0,
07 Sep 670.0 (RUY IN-A),0,pc,138.20,139.70,0,43,07 Sep 670.0 (RUY UN-A),0,pc,17.20,17.90,0,0,
07 Sep 670.0 (RUY IN-B),148.50,pc,138.20,139.80,0,43,07 Sep 670.0 (RUY UN-B),0,pc,17.10,18.00,0,0,
07 Sep 670.0 (RUY IN-8),0,pc,138.20,139.70,0,43,07 Sep 670.0 (RUY UN-8),0,pc,17.20,17.90,0,0,
07 Sep 680.0 (RUY IP),136.60,pc,130.40,131.90,0,33,07 Sep 680.0 (RUY UP),16.40,pc,19.00,19.70,0,150,
07 Sep 680.0 (RUY IP-E),136.60,pc,130.40,131.90,0,33,07 Sep 680.0 (RUY UP-E),16.40,pc,19.00,19.70,0,150,
07 Sep 680.0 (RUY IP-A),0,pc,130.40,131.90,0,33,07 Sep 680.0 (RUY UP-A),17.00,pc,19.00,19.70,0,150,
07 Sep 680.0 (RUY IP-B),140.50,pc,130.40,132.00,0,33,07 Sep 680.0 (RUY UP-B),0,pc,18.90,19.80,0,150,
07 Sep 680.0 (RUY IP-8),99.90,pc,130.40,131.90,0,33,07 Sep 680.0 (RUY UP-8),21.80,pc,19.00,19.70,0,150,
07 Sep 690.0 (RUY IR),130.30,pc,122.70,124.20,0,11,07 Sep 690.0 (RUY UR),0,pc,21.00,21.70,0,0,
07 Sep 690.0 (RUY IR-E),130.30,pc,122.70,124.20,0,11,07 Sep 690.0 (RUY UR-E),0,pc,20.90,21.70,0,0,
07 Sep 690.0 (RUY IR-A),0,pc,122.70,124.20,0,11,07 Sep 690.0 (RUY UR-A),0,pc,21.00,21.70,0,0,
07 Sep 690.0 (RUY IR-B),132.80,pc,122.70,124.30,0,11,07 Sep 690.0 (RUY UR-B),0,pc,20.90,21.80,0,0,
07 Sep 690.0 (RUY IR-8),0,pc,122.70,124.20,0,11,07 Sep 690.0 (RUY UR-8),0,pc,20.90,21.70,0,0,
07 Sep 700.0 (RUT IT),122.00,pc,115.20,116.60,0,22,07 Sep 700.0 (RUT UT),26.10,pc,23.10,23.80,0,21,
07 Sep 700.0 (RUT IT-E),122.00,pc,115.20,116.60,0,22,07 Sep 700.0 (RUT UT-E),0,pc,23.00,23.80,0,21,
07 Sep 700.0 (RUT IT-A),0,pc,115.20,116.60,0,22,07 Sep 700.0 (RUT UT-A),26.10,pc,23.10,23.80,0,21,
07 Sep 700.0 (RUT IT-B),125.20,pc,115.20,116.70,0,22,07 Sep 700.0 (RUT UT-B),0,pc,23.00,23.90,0,21,
07 Sep 700.0 (RUT IT-8),0,pc,115.20,116.60,0,22,07 Sep 700.0 (RUT UT-8),35.50,pc,23.00,23.80,0,21,
07 Sep 710.0 (RUT IB),114.50,pc,107.90,109.20,0,11,07 Sep 710.0 (RUT UB),0,pc,25.40,26.10,0,0,
07 Sep 710.0 (RUT IB-E),114.50,pc,107.90,109.20,0,11,07 Sep 710.0 (RUT UB-E),0,pc,25.20,26.10,0,0,
07 Sep 710.0 (RUT IB-A),0,pc,107.90,109.20,0,11,07 Sep 710.0 (RUT UB-A),0,pc,25.40,26.10,0,0,
07 Sep 710.0 (RUT IB-B),117.60,pc,107.90,109.30,0,11,07 Sep 710.0 (RUT UB-B),0,pc,25.20,26.20,0,0,
07 Sep 710.0 (RUT IB-8),0,pc,107.90,109.20,0,11,07 Sep 710.0 (RUT UB-8),0,pc,25.20,26.10,0,0,
07 Sep 720.0 (RUT ID),111.00,pc,100.70,102.00,0,22,07 Sep 720.0 (RUT UD),30.30,pc,27.80,28.60,0,114,
07 Sep 720.0 (RUT ID-E),111.00,pc,100.70,102.00,0,22,07 Sep 720.0 (RUT UD-E),0,pc,27.80,28.60,0,114,
07 Sep 720.0 (RUT ID-A),0,pc,100.70,102.00,0,22,07 Sep 720.0 (RUT UD-A),30.30,pc,27.80,28.60,0,114,
07 Sep 720.0 (RUT ID-B),110.30,pc,100.70,102.10,0,22,07 Sep 720.0 (RUT UD-B),0,pc,27.70,28.70,0,114,
07 Sep 720.0 (RUT ID-8),0,pc,100.70,102.00,0,22,07 Sep 720.0 (RUT UD-8),0,pc,27.80,28.60,0,114,
07 Sep 730.0 (RUT IF),103.80,pc,93.70,95.00,0,11,07 Sep 730.0 (RUT UF),31.00,pc,30.40,31.30,0,16,
07 Sep 730.0 (RUT IF-E),0,pc,93.70,95.00,0,11,07 Sep 730.0 (RUT UF-E),0,pc,30.40,31.30,0,16,
07 Sep 730.0 (RUT IF-A),0,pc,93.70,95.00,0,11,07 Sep 730.0 (RUT UF-A),0,pc,30.40,31.30,0,16,
07 Sep 730.0 (RUT IF-B),103.20,pc,93.70,95.10,0,11,07 Sep 730.0 (RUT UF-B),0,pc,30.30,31.30,0,16,
07 Sep 730.0 (RUT IF-8),0,pc,93.70,95.00,0,11,07 Sep 730.0 (RUT UF-8),31.00,pc,30.40,31.30,0,16,
07 Sep 740.0 (RUT IH),93.60,pc,87.00,88.10,0,31,07 Sep 740.0 (RUT UH),51.70,pc,33.20,34.00,0,6,
07 Sep 740.0 (RUT IH-E),93.60,pc,87.00,88.10,0,31,07 Sep 740.0 (RUT UH-E),0,pc,33.20,34.00,0,6,
07 Sep 740.0 (RUT IH-A),0,pc,86.90,88.10,0,31,07 Sep 740.0 (RUT UH-A),0,pc,33.20,34.00,0,6,
07 Sep 740.0 (RUT IH-B),96.30,pc,86.90,88.10,0,31,07 Sep 740.0 (RUT UH-B),0,pc,33.10,34.10,0,6,
07 Sep 740.0 (RUT IH-8),0,pc,87.00,88.10,0,31,07 Sep 740.0 (RUT UH-8),51.70,pc,33.10,34.00,0,6,
07 Sep 750.0 (RUT IJ),90.10,pc,80.40,81.50,0,11,07 Sep 750.0 (RUT UJ),35.70,pc,36.20,37.10,0,94,
07 Sep 750.0 (RUT IJ-E),0,pc,80.40,81.50,0,11,07 Sep 750.0 (RUT UJ-E),35.20,pc,36.20,37.20,0,94,
07 Sep 750.0 (RUT IJ-A),0,pc,80.40,81.50,0,11,07 Sep 750.0 (RUT UJ-A),35.70,pc,36.20,37.10,0,94,
07 Sep 750.0 (RUT IJ-B),89.50,pc,80.40,81.50,0,11,07 Sep 750.0 (RUT UJ-B),0,pc,36.20,37.20,0,94,
07 Sep 750.0 (RUT IJ-8),0,pc,80.40,81.50,0,11,07 Sep 750.0 (RUT UJ-8),36.00,pc,36.20,37.10,0,94,
07 Sep 760.0 (RUT IL),83.60,pc,74.00,75.10,0,34,07 Sep 760.0 (RUT UL),35.70,pc,39.50,40.30,0,142,
07 Sep 760.0 (RUT IL-E),83.60,pc,74.00,75.10,0,34,07 Sep 760.0 (RUT UL-E),0,pc,39.50,40.30,0,142,
07 Sep 760.0 (RUT IL-A),0,pc,74.00,75.10,0,34,07 Sep 760.0 (RUT UL-A),46.40,pc,39.50,40.30,0,142,
07 Sep 760.0 (RUT IL-B),82.90,pc,74.00,75.10,0,34,07 Sep 760.0 (RUT UL-B),0,pc,39.40,40.40,0,142,
07 Sep 760.0 (RUT IL-8),89.80,pc,74.00,75.10,0,34,07 Sep 760.0 (RUT UL-8),35.70,pc,39.50,40.30,0,142,
07 Sep 770.0 (RUT IN),73.50,pc,67.90,69.00,0,19,07 Sep 770.0 (RUT UN),39.40,pc,43.00,43.90,0,7,
07 Sep 770.0 (RUT IN-E),73.50,pc,67.90,69.00,0,19,07 Sep 770.0 (RUT UN-E),0,pc,43.00,43.90,0,7,
07 Sep 770.0 (RUT IN-A),0,pc,67.90,69.00,0,19,07 Sep 770.0 (RUT UN-A),0,pc,43.00,43.90,0,7,
07 Sep 770.0 (RUT IN-B),76.60,pc,67.90,69.10,0,19,07 Sep 770.0 (RUT UN-B),0,pc,42.90,44.00,0,7,
07 Sep 770.0 (RUT IN-8),0,pc,67.90,69.00,0,19,07 Sep 770.0 (RUT UN-8),39.40,pc,42.90,43.90,0,7,
07 Sep 780.0 (RUT IP),71.10,pc,62.10,63.10,0,23,07 Sep 780.0 (RUT UP),41.40,pc,46.70,47.60,0,179,
07 Sep 780.0 (RUT IP-E),71.10,pc,62.10,63.10,0,23,07 Sep 780.0 (RUT UP-E),41.40,pc,46.70,47.60,0,179,
07 Sep 780.0 (RUT IP-A),0,pc,62.00,63.10,0,23,07 Sep 780.0 (RUT UP-A),46.20,pc,46.70,47.60,0,179,
07 Sep 780.0 (RUT IP-B),70.40,pc,62.00,63.10,0,23,07 Sep 780.0 (RUT UP-B),0,pc,46.70,47.70,0,179,
07 Sep 780.0 (RUT IP-8),60.85,pc,62.00,63.10,0,23,07 Sep 780.0 (RUT UP-8),42.20,pc,46.70,47.60,0,179,
07 Sep 790.0 (RUT IR),65.30,pc,56.40,57.40,0,11,07 Sep 790.0 (RUT UR),49.70,pc,50.60,51.70,0,75,
07 Sep 790.0 (RUT IR-E),0,pc,56.40,57.40,0,11,07 Sep 790.0 (RUT UR-E),0,pc,50.60,51.70,0,75,
07 Sep 790.0 (RUT IR-A),0,pc,56.40,57.40,0,11,07 Sep 790.0 (RUT UR-A),49.70,pc,50.60,51.70,0,75,
07 Sep 790.0 (RUT IR-B),64.50,pc,56.30,57.40,0,11,07 Sep 790.0 (RUT UR-B),47.80,pc,50.60,51.70,0,75,
07 Sep 790.0 (RUT IR-8),0,pc,56.40,57.40,0,11,07 Sep 790.0 (RUT UR-8),0,pc,50.60,51.70,0,75,
07 Sep 800.0 (RUT IS),59.60,pc,51.10,52.10,0,789,07 Sep 800.0 (RUT US),51.40,pc,54.90,55.90,0,861,
07 Sep 800.0 (RUT IS-E),0,pc,50.90,52.10,0,789,07 Sep 800.0 (RUT US-E),51.50,pc,54.90,55.90,0,861,
07 Sep 800.0 (RUT IS-A),59.50,pc,51.10,52.10,0,789,07 Sep 800.0 (RUT US-A),49.50,pc,54.90,55.90,0,861,
07 Sep 800.0 (RUT IS-B),58.90,pc,50.90,52.10,0,789,07 Sep 800.0 (RUT US-B),51.80,pc,54.80,55.90,0,861,
07 Sep 800.0 (RUT IS-8),49.60,pc,50.90,52.10,0,789,07 Sep 800.0 (RUT US-8),47.20,pc,54.80,55.90,0,861,
07 Sep 810.0 (RUZ IB),54.20,pc,46.00,47.00,0,11,07 Sep 810.0 (RUZ UB),55.60,pc,59.40,60.40,0,100,
07 Sep 810.0 (RUZ IB-E),0,pc,45.90,47.00,0,11,07 Sep 810.0 (RUZ UB-E),0,pc,59.40,60.40,0,100,
07 Sep 810.0 (RUZ IB-A),0,pc,46.00,47.00,0,11,07 Sep 810.0 (RUZ UB-A),0,pc,59.40,60.40,0,100,
07 Sep 810.0 (RUZ IB-B),53.50,pc,45.90,47.10,0,11,07 Sep 810.0 (RUZ UB-B),56.10,pc,59.30,60.40,0,100,
07 Sep 810.0 (RUZ IB-8),0,pc,46.00,47.00,0,11,07 Sep 810.0 (RUZ UB-8),61.00,pc,59.40,60.40,0,100,
07 Sep 820.0 (RUZ ID),49.20,pc,41.20,42.10,0,283,07 Sep 820.0 (RUZ UD),60.10,pc,64.20,65.20,0,331,
07 Sep 820.0 (RUZ ID-E),49.20,pc,41.10,42.10,0,283,07 Sep 820.0 (RUZ UD-E),0,pc,64.20,65.20,0,331,
07 Sep 820.0 (RUZ ID-A),49.20,pc,41.20,42.10,0,283,07 Sep 820.0 (RUZ UD-A),0,pc,64.20,65.20,0,331,
07 Sep 820.0 (RUZ ID-B),0,pc,41.10,42.10,0,283,07 Sep 820.0 (RUZ UD-B),60.60,pc,64.10,65.20,0,331,
07 Sep 820.0 (RUZ ID-8),38.50,pc,41.10,42.10,0,283,07 Sep 820.0 (RUZ UD-8),68.90,pc,64.20,65.20,0,331,
07 Sep 830.0 (RUZ IF),40.00,pc,36.80,37.60,0,40,07 Sep 830.0 (RUZ UF),61.35,pc,69.30,70.40,0,34,
07 Sep 830.0 (RUZ IF-E),40.00,pc,36.60,37.60,0,40,07 Sep 830.0 (RUZ UF-E),65.00,pc,69.30,70.40,0,34,
07 Sep 830.0 (RUZ IF-A),0,pc,36.80,37.60,0,40,07 Sep 830.0 (RUZ UF-A),0,pc,69.20,70.40,0,34,
07 Sep 830.0 (RUZ IF-B),0,pc,36.60,37.60,0,40,07 Sep 830.0 (RUZ UF-B),65.30,pc,69.20,70.50,0,34,
07 Sep 830.0 (RUZ IF-8),0,pc,36.60,37.60,0,40,07 Sep 830.0 (RUZ UF-8),61.35,pc,69.30,70.40,0,34,
07 Sep 840.0 (RUZ IH),33.50,pc,32.60,33.40,0,20,07 Sep 840.0 (RUZ UH),66.60,pc,74.70,76.00,0,51,
07 Sep 840.0 (RUZ IH-E),33.50,pc,32.40,33.40,0,20,07 Sep 840.0 (RUZ UH-E),66.60,pc,74.70,76.00,0,51,
07 Sep 840.0 (RUZ IH-A),0,pc,32.60,33.40,0,20,07 Sep 840.0 (RUZ UH-A),69.20,pc,74.60,76.00,0,51,
07 Sep 840.0 (RUZ IH-B),0,pc,32.40,33.40,0,20,07 Sep 840.0 (RUZ UH-B),70.30,pc,74.60,76.00,0,51,
07 Sep 840.0 (RUZ IH-8),37.80,pc,32.40,33.40,0,20,07 Sep 840.0 (RUZ UH-8),67.80,pc,74.70,76.00,0,51,
07 Sep 850.0 (RUZ IJ),0,pc,28.70,29.50,0,0,07 Sep 850.0 (RUZ UJ),75.10,pc,80.40,81.60,0,11,
07 Sep 850.0 (RUZ IJ-E),0,pc,28.60,29.50,0,0,07 Sep 850.0 (RUZ UJ-E),0,pc,80.40,81.60,0,11,
07 Sep 850.0 (RUZ IJ-A),0,pc,28.70,29.50,0,0,07 Sep 850.0 (RUZ UJ-A),0,pc,80.30,81.60,0,11,
07 Sep 850.0 (RUZ IJ-B),0,pc,28.50,29.50,0,0,07 Sep 850.0 (RUZ UJ-B),75.70,pc,80.40,81.70,0,11,
07 Sep 850.0 (RUZ IJ-8),0,pc,28.60,29.50,0,0,07 Sep 850.0 (RUZ UJ-8),0,pc,80.40,81.60,0,11,
07 Sep 860.0 (RUZ IL),24.80,-1.70,25.10,25.90,3,118,07 Sep 860.0 (RUZ UL),80.70,pc,86.50,87.90,0,98,
07 Sep 860.0 (RUZ IL-E),24.80,-1.70,25.00,25.90,3,118,07 Sep 860.0 (RUZ UL-E),0,pc,86.50,87.90,0,98,
07 Sep 860.0 (RUZ IL-A),0,pc,25.10,25.90,0,118,07 Sep 860.0 (RUZ UL-A),80.70,pc,86.30,87.90,0,98,
07 Sep 860.0 (RUZ IL-B),0,pc,24.90,25.90,0,118,07 Sep 860.0 (RUZ UL-B),81.30,pc,86.50,87.90,0,98,
07 Sep 860.0 (RUZ IL-8),33.80,pc,25.00,25.90,0,118,07 Sep 860.0 (RUZ UL-8),83.70,pc,86.50,87.90,0,98,
07 Sep 870.0 (RUZ IN),0,pc,21.80,22.60,0,0,07 Sep 870.0 (RUZ UN),94.70,pc,92.80,94.20,0,1,
07 Sep 870.0 (RUZ IN-E),0,pc,21.70,22.60,0,0,07 Sep 870.0 (RUZ UN-E),0,pc,92.80,94.20,0,1,
07 Sep 870.0 (RUZ IN-A),0,pc,21.80,22.60,0,0,07 Sep 870.0 (RUZ UN-A),0,pc,92.60,94.20,0,1,
07 Sep 870.0 (RUZ IN-B),0,pc,21.60,22.60,0,0,07 Sep 870.0 (RUZ UN-B),0,pc,92.80,94.30,0,1,
07 Sep 870.0 (RUZ IN-8),0,pc,21.70,22.60,0,0,07 Sep 870.0 (RUZ UN-8),94.70,pc,92.80,94.20,0,1,
07 Sep 880.0 (RUZ IP),0,pc,18.90,19.70,0,0,07 Sep 880.0 (RUZ UP),0,pc,99.40,100.70,0,0,
07 Sep 880.0 (RUZ IP-E),0,pc,18.70,19.70,0,0,07 Sep 880.0 (RUZ UP-E),0,pc,99.40,100.70,0,0,
07 Sep 880.0 (RUZ IP-A),0,pc,18.90,19.70,0,0,07 Sep 880.0 (RUZ UP-A),0,pc,99.20,100.70,0,0,
07 Sep 880.0 (RUZ IP-B),0,pc,18.60,19.70,0,0,07 Sep 880.0 (RUZ UP-B),0,pc,99.40,100.70,0,0,
07 Sep 880.0 (RUZ IP-8),0,pc,18.70,19.70,0,0,07 Sep 880.0 (RUZ UP-8),0,pc,99.40,100.70,0,0,
07 Sep 890.0 (RUZ IR),0,pc,16.20,16.90,0,0,07 Sep 890.0 (RUZ UR),0,pc,106.20,107.70,0,0,
07 Sep 890.0 (RUZ IR-E),0,pc,16.10,16.90,0,0,07 Sep 890.0 (RUZ UR-E),0,pc,106.20,107.70,0,0,
07 Sep 890.0 (RUZ IR-A),0,pc,16.20,16.90,0,0,07 Sep 890.0 (RUZ UR-A),0,pc,106.20,107.70,0,0,
07 Sep 890.0 (RUZ IR-B),0,pc,16.00,17.00,0,0,07 Sep 890.0 (RUZ UR-B),0,pc,106.20,107.80,0,0,
07 Sep 890.0 (RUZ IR-8),0,pc,16.10,16.90,0,0,07 Sep 890.0 (RUZ UR-8),0,pc,106.20,107.70,0,0,
07 Sep 900.0 (RUZ IT),0,pc,13.80,14.50,0,0,07 Sep 900.0 (RUZ UT),0,pc,113.40,115.00,0,0,
07 Sep 900.0 (RUZ IT-E),0,pc,13.80,14.50,0,0,07 Sep 900.0 (RUZ UT-E),0,pc,113.40,115.00,0,0,
07 Sep 900.0 (RUZ IT-A),0,pc,13.80,14.50,0,0,07 Sep 900.0 (RUZ UT-A),0,pc,113.40,115.00,0,0,
07 Sep 900.0 (RUZ IT-B),0,pc,13.70,14.50,0,0,07 Sep 900.0 (RUZ UT-B),0,pc,113.40,115.00,0,0,
07 Sep 900.0 (RUZ IT-8),0,pc,13.80,14.50,0,0,07 Sep 900.0 (RUZ UT-8),0,pc,113.40,115.00,0,0,
07 Sep 910.0 (RUZ IV),0,pc,11.70,12.40,0,0,07 Sep 910.0 (RUZ UV),0,pc,120.90,122.50,0,0,
07 Sep 910.0 (RUZ IV-E),0,pc,11.70,12.40,0,0,07 Sep 910.0 (RUZ UV-E),0,pc,120.90,122.50,0,0,
07 Sep 910.0 (RUZ IV-A),0,pc,11.70,12.40,0,0,07 Sep 910.0 (RUZ UV-A),0,pc,120.90,122.50,0,0,
07 Sep 910.0 (RUZ IV-B),0,pc,11.60,12.40,0,0,07 Sep 910.0 (RUZ UV-B),0,pc,120.90,122.50,0,0,
07 Sep 910.0 (RUZ IV-8),0,pc,11.70,12.40,0,0,07 Sep 910.0 (RUZ UV-8),0,pc,120.90,122.50,0,0,
07 Sep 920.0 (RUZ IW),0,pc,9.90,10.50,0,0,07 Sep 920.0 (RUZ UW),0,pc,128.60,130.20,0,0,
07 Sep 920.0 (RUZ IW-E),0,pc,9.90,10.50,0,0,07 Sep 920.0 (RUZ UW-E),0,pc,128.60,130.20,0,0,
07 Sep 920.0 (RUZ IW-A),0,pc,9.90,10.50,0,0,07 Sep 920.0 (RUZ UW-A),0,pc,128.60,130.20,0,0,
07 Sep 920.0 (RUZ IW-B),0,pc,9.80,10.50,0,0,07 Sep 920.0 (RUZ UW-B),0,pc,128.60,130.20,0,0,
07 Sep 920.0 (RUZ IW-8),0,pc,9.90,10.50,0,0,07 Sep 920.0 (RUZ UW-8),0,pc,128.60,130.20,0,0,
07 Sep 930.0 (RUZ IX),0,pc,8.20,8.90,0,0,07 Sep 930.0 (RUZ UX),0,pc,136.60,138.40,0,0,
07 Sep 930.0 (RUZ IX-E),0,pc,8.20,8.90,0,0,07 Sep 930.0 (RUZ UX-E),0,pc,136.60,138.40,0,0,
07 Sep 930.0 (RUZ IX-A),0,pc,8.20,8.90,0,0,07 Sep 930.0 (RUZ UX-A),0,pc,136.60,138.40,0,0,
07 Sep 930.0 (RUZ IX-B),0,pc,8.10,9.00,0,0,07 Sep 930.0 (RUZ UX-B),0,pc,136.60,138.40,0,0,
07 Sep 930.0 (RUZ IX-8),0,pc,8.20,8.90,0,0,07 Sep 930.0 (RUZ UX-8),0,pc,136.60,138.40,0,0,
07 Sep 940.0 (RUZ IY),7.20,--,6.90,7.50,2,0,07 Sep 940.0 (RUZ UY),0,pc,144.80,146.50,0,0,
07 Sep 940.0 (RUZ IY-E),7.20,--,6.90,7.50,2,0,07 Sep 940.0 (RUZ UY-E),0,pc,144.80,146.50,0,0,
07 Sep 940.0 (RUZ IY-A),0,pc,6.90,7.50,0,0,07 Sep 940.0 (RUZ UY-A),0,pc,144.80,146.50,0,0,
07 Sep 940.0 (RUZ IY-B),0,pc,6.80,7.50,0,0,07 Sep 940.0 (RUZ UY-B),0,pc,144.80,146.50,0,0,
07 Sep 940.0 (RUZ IY-8),0,pc,6.90,7.50,0,0,07 Sep 940.0 (RUZ UY-8),0,pc,144.80,146.50,0,0,
07 Sep 950.0 (RUZ IU),5.70,--,5.70,6.20,2,0,07 Sep 950.0 (RUZ UU),0,pc,153.30,155.00,0,0,
07 Sep 950.0 (RUZ IU-E),5.70,--,5.70,6.20,2,0,07 Sep 950.0 (RUZ UU-E),0,pc,153.30,155.00,0,0,
07 Sep 950.0 (RUZ IU-A),0,pc,5.70,6.20,0,0,07 Sep 950.0 (RUZ UU-A),0,pc,153.30,155.00,0,0,
07 Sep 950.0 (RUZ IU-B),0,pc,5.60,6.20,0,0,07 Sep 950.0 (RUZ UU-B),0,pc,153.20,155.00,0,0,
07 Sep 950.0 (RUZ IU-8),0,pc,5.70,6.20,0,0,07 Sep 950.0 (RUZ UU-8),0,pc,153.30,155.00,0,0,
07 Dec 550.0 (RUW LJ),252.90,pc,246.10,248.40,0,1346,07 Dec 550.0 (RUW XJ),0,pc,6.60,7.40,0,2409,
07 Dec 550.0 (RUW LJ-E),0,pc,0,0,0,1346,07 Dec 550.0 (RUW XJ-E),0,pc,0,0,0,2409,
07 Dec 550.0 (RUW LJ-A),263.90,pc,246.10,248.40,0,1346,07 Dec 550.0 (RUW XJ-A),6.60,pc,6.60,7.40,0,2409,
07 Dec 550.0 (RUW LJ-B),261.30,pc,0,0,0,1346,07 Dec 550.0 (RUW XJ-B),0,pc,0,0,0,2409,
07 Dec 550.0 (RUW LJ-8),252.90,pc,246.10,248.40,0,1346,07 Dec 550.0 (RUW XJ-8),6.90,pc,6.60,7.40,0,2409,
07 Dec 600.0 (RUW LT),215.20,pc,203.40,205.80,0,1462,07 Dec 600.0 (RUW XT),12.40,+1.60,11.60,12.50,2,4195,
07 Dec 600.0 (RUW LT-E),215.20,pc,203.40,205.80,0,1462,07 Dec 600.0 (RUW XT-E),12.40,--,11.50,12.60,2,4195,
07 Dec 600.0 (RUW LT-A),212.00,pc,203.40,205.80,0,1462,07 Dec 600.0 (RUW XT-A),10.90,pc,11.60,12.50,0,4195,
07 Dec 600.0 (RUW LT-B),213.90,pc,203.00,205.90,0,1462,07 Dec 600.0 (RUW XT-B),0,pc,11.00,13.10,0,4195,
07 Dec 600.0 (RUW LT-8),219.00,pc,203.40,205.80,0,1462,07 Dec 600.0 (RUW XT-8),10.80,pc,11.60,12.50,0,4195,
07 Dec 650.0 (RUY LJ),161.50,-13.60,163.10,165.20,10,937,07 Dec 650.0 (RUY XJ),20.50,+3.50,18.80,19.90,1000,1665,
07 Dec 650.0 (RUY LJ-E),127.00,pc,163.10,165.20,0,937,07 Dec 650.0 (RUY XJ-E),17.00,pc,18.70,19.90,0,1665,
07 Dec 650.0 (RUY LJ-A),132.20,pc,163.10,165.20,0,937,07 Dec 650.0 (RUY XJ-A),20.50,+2.10,18.80,19.90,1000,1665,
07 Dec 650.0 (RUY LJ-B),173.10,pc,162.70,165.20,0,937,07 Dec 650.0 (RUY XJ-B),0,pc,18.30,20.20,0,1665,
07 Dec 650.0 (RUY LJ-8),161.50,+2.90,163.10,165.20,10,937,07 Dec 650.0 (RUY XJ-8),16.20,pc,18.80,19.90,0,1665,
07 Dec 700.0 (RUT LT),136.60,pc,125.70,127.70,0,3598,07 Dec 700.0 (RUT XT),30.50,+4.40,28.80,30.10,1000,3177,
07 Dec 700.0 (RUT LT-E),136.70,pc,125.70,127.70,0,3598,07 Dec 700.0 (RUT XT-E),26.10,pc,28.60,30.10,0,3177,
07 Dec 700.0 (RUT LT-A),89.70,pc,125.70,127.70,0,3598,07 Dec 700.0 (RUT XT-A),30.50,+5.50,28.80,30.10,1000,3177,
07 Dec 700.0 (RUT LT-B),135.20,pc,125.20,127.70,0,3598,07 Dec 700.0 (RUT XT-B),23.50,pc,28.40,30.30,0,3177,
07 Dec 700.0 (RUT LT-8),120.10,pc,125.70,127.70,0,3598,07 Dec 700.0 (RUT XT-8),25.00,pc,28.60,30.10,0,3177,
07 Dec 750.0 (RUT LJ),103.00,pc,91.90,94.00,0,3969,07 Dec 750.0 (RUT XJ),40.10,pc,42.40,43.90,0,927,
07 Dec 750.0 (RUT LJ-E),103.00,pc,91.90,94.00,0,3969,07 Dec 750.0 (RUT XJ-E),41.75,pc,42.10,43.90,0,927,
07 Dec 750.0 (RUT LJ-A),98.00,pc,91.90,94.00,0,3969,07 Dec 750.0 (RUT XJ-A),40.00,pc,42.40,43.90,0,927,
